timestamp,date,year,month,day,hour,minute,price
1680307200000,2023-04-01,2023,4,1,0,0,28452.73
1680393600000,2023-04-02,2023,4,2,0,0,28171.87
1680480000000,2023-04-03,2023,4,3,0,0,27800.0
1680566400000,2023-04-04,2023,4,4,0,0,28165.47
1680652800000,2023-04-05,2023,4,5,0,0,28170.01
1680739200000,2023-04-06,2023,4,6,0,0,28033.82
1680825600000,2023-04-07,2023,4,7,0,0,27906.33
1680912000000,2023-04-08,2023,4,8,0,0,27938.38
1680998400000,2023-04-09,2023,4,9,0,0,28323.76
1681084800000,2023-04-10,2023,4,10,0,0,29637.34
1681171200000,2023-04-11,2023,4,11,0,0,30200.42
1681257600000,2023-04-12,2023,4,12,0,0,29888.07
1681344000000,2023-04-13,2023,4,13,0,0,30373.84
1681430400000,2023-04-14,2023,4,14,0,0,30466.93
1681516800000,2023-04-15,2023,4,15,0,0,30295.09
1681603200000,2023-04-16,2023,4,16,0,0,30304.65
1681689600000,2023-04-17,2023,4,17,0,0,29430.27
1681776000000,2023-04-18,2023,4,18,0,0,30380.01
1681862400000,2023-04-19,2023,4,19,0,0,28797.1
1681948800000,2023-04-20,2023,4,20,0,0,28243.65
1682035200000,2023-04-21,2023,4,21,0,0,27262.84
1682121600000,2023-04-22,2023,4,22,0,0,27816.85
1682208000000,2023-04-23,2023,4,23,0,0,27590.6
1682294400000,2023-04-24,2023,4,24,0,0,27510.93
1682380800000,2023-04-25,2023,4,25,0,0,28300.79
1682467200000,2023-04-26,2023,4,26,0,0,28415.29
1682553600000,2023-04-27,2023,4,27,0,0,29472.77
1682640000000,2023-04-28,2023,4,28,0,0,29311.7
1682726400000,2023-04-29,2023,4,29,0,0,29230.45
1682812800000,2023-04-30,2023,4,30,0,0,29233.21
