timestamp,date,year,month,day,hour,minute,price
1648771200000,2022-04-01,2022,4,1,0,0,46283.49
1648857600000,2022-04-02,2022,4,2,0,0,45811.0
1648944000000,2022-04-03,2022,4,3,0,0,46407.35
1649030400000,2022-04-04,2022,4,4,0,0,46580.51
1649116800000,2022-04-05,2022,4,5,0,0,45497.55
1649203200000,2022-04-06,2022,4,6,0,0,43170.47
1649289600000,2022-04-07,2022,4,7,0,0,43444.19
1649376000000,2022-04-08,2022,4,8,0,0,42252.01
1649462400000,2022-04-09,2022,4,9,0,0,42753.97
1649548800000,2022-04-10,2022,4,10,0,0,42158.85
1649635200000,2022-04-11,2022,4,11,0,0,39530.45
1649721600000,2022-04-12,2022,4,12,0,0,40074.94
1649808000000,2022-04-13,2022,4,13,0,0,41147.79
1649894400000,2022-04-14,2022,4,14,0,0,39942.38
1649980800000,2022-04-15,2022,4,15,0,0,40551.9
1650067200000,2022-04-16,2022,4,16,0,0,40378.71
1650153600000,2022-04-17,2022,4,17,0,0,39678.12
1650240000000,2022-04-18,2022,4,18,0,0,40801.13
1650326400000,2022-04-19,2022,4,19,0,0,41493.18
1650412800000,2022-04-20,2022,4,20,0,0,41358.19
1650499200000,2022-04-21,2022,4,21,0,0,40480.01
1650585600000,2022-04-22,2022,4,22,0,0,39709.18
1650672000000,2022-04-23,2022,4,23,0,0,39441.6
1650758400000,2022-04-24,2022,4,24,0,0,39450.13
1650844800000,2022-04-25,2022,4,25,0,0,40426.08
1650931200000,2022-04-26,2022,4,26,0,0,38112.65
1651017600000,2022-04-27,2022,4,27,0,0,39235.72
1651104000000,2022-04-28,2022,4,28,0,0,39742.07
1651190400000,2022-04-29,2022,4,29,0,0,38596.11
1651276800000,2022-04-30,2022,4,30,0,0,37630.8
