timestamp,date,year,month,day,hour,minute,price
1567296000000,2019-09-01,2019,9,1,0,0,9724.98
1567382400000,2019-09-02,2019,9,2,0,0,10340.0
1567468800000,2019-09-03,2019,9,3,0,0,10615.28
1567555200000,2019-09-04,2019,9,4,0,0,10567.02
1567641600000,2019-09-05,2019,9,5,0,0,10564.49
1567728000000,2019-09-06,2019,9,6,0,0,10298.73
1567814400000,2019-09-07,2019,9,7,0,0,10455.88
1567900800000,2019-09-08,2019,9,8,0,0,10381.18
1567987200000,2019-09-09,2019,9,9,0,0,10303.12
1568073600000,2019-09-10,2019,9,10,0,0,10098.15
1568160000000,2019-09-11,2019,9,11,0,0,10158.33
1568246400000,2019-09-12,2019,9,12,0,0,10415.01
1568332800000,2019-09-13,2019,9,13,0,0,10342.06
1568419200000,2019-09-14,2019,9,14,0,0,10335.02
1568505600000,2019-09-15,2019,9,15,0,0,10302.01
1568592000000,2019-09-16,2019,9,16,0,0,10251.31
1568678400000,2019-09-17,2019,9,17,0,0,10187.82
1568764800000,2019-09-18,2019,9,18,0,0,10156.99
1568851200000,2019-09-19,2019,9,19,0,0,10244.29
1568937600000,2019-09-20,2019,9,20,0,0,10168.59
1569024000000,2019-09-21,2019,9,21,0,0,9986.39
1569110400000,2019-09-22,2019,9,22,0,0,10028.87
1569196800000,2019-09-23,2019,9,23,0,0,9702.25
1569283200000,2019-09-24,2019,9,24,0,0,8493.14
1569369600000,2019-09-25,2019,9,25,0,0,8430.05
1569456000000,2019-09-26,2019,9,26,0,0,8063.73
1569542400000,2019-09-27,2019,9,27,0,0,8177.91
1569628800000,2019-09-28,2019,9,28,0,0,8198.81
1569715200000,2019-09-29,2019,9,29,0,0,8043.82
1569801600000,2019-09-30,2019,9,30,0,0,8289.34
