timestamp,date,year,month,day,hour,minute,price
1517443200000,2018-02-01,2018,2,1,0,0,9224.52
1517529600000,2018-02-02,2018,2,2,0,0,8873.03
1517616000000,2018-02-03,2018,2,3,0,0,9199.96
1517702400000,2018-02-04,2018,2,4,0,0,8184.81
1517788800000,2018-02-05,2018,2,5,0,0,6939.99
1517875200000,2018-02-06,2018,2,6,0,0,7652.14
1517961600000,2018-02-07,2018,2,7,0,0,7599.0
1518048000000,2018-02-08,2018,2,8,0,0,7784.02
1518134400000,2018-02-09,2018,2,9,0,0,8683.92
1518220800000,2018-02-10,2018,2,10,0,0,8533.98
1518307200000,2018-02-11,2018,2,11,0,0,8063.88
1518393600000,2018-02-12,2018,2,12,0,0,8903.0
1518480000000,2018-02-13,2018,2,13,0,0,8539.9
1518566400000,2018-02-14,2018,2,14,0,0,9449.99
1518652800000,2018-02-15,2018,2,15,0,0,10000.09
1518739200000,2018-02-16,2018,2,16,0,0,10159.98
1518825600000,2018-02-17,2018,2,17,0,0,11039.55
1518912000000,2018-02-18,2018,2,18,0,0,10383.43
1518998400000,2018-02-19,2018,2,19,0,0,11153.0
1519084800000,2018-02-20,2018,2,20,0,0,11200.99
1519171200000,2018-02-21,2018,2,21,0,0,10437.6
1519257600000,2018-02-22,2018,2,22,0,0,9811.04
1519344000000,2018-02-23,2018,2,23,0,0,10131.04
1519430400000,2018-02-24,2018,2,24,0,0,9694.51
1519516800000,2018-02-25,2018,2,25,0,0,9590.0
1519603200000,2018-02-26,2018,2,26,0,0,10324.0
1519689600000,2018-02-27,2018,2,27,0,0,10569.04
1519776000000,2018-02-28,2018,2,28,0,0,10326.76
