timestamp,date,year,month,day,hour,minute,price
1654041600000,2022-06-01,2022,6,1,0,0,29805.83
1654128000000,2022-06-02,2022,6,2,0,0,30452.62
1654214400000,2022-06-03,2022,6,3,0,0,29700.21
1654300800000,2022-06-04,2022,6,4,0,0,29864.04
1654387200000,2022-06-05,2022,6,5,0,0,29919.21
1654473600000,2022-06-06,2022,6,6,0,0,31373.1
1654560000000,2022-06-07,2022,6,7,0,0,31125.33
1654646400000,2022-06-08,2022,6,8,0,0,30204.77
1654732800000,2022-06-09,2022,6,9,0,0,30109.93
1654819200000,2022-06-10,2022,6,10,0,0,29091.88
1654905600000,2022-06-11,2022,6,11,0,0,28424.7
1654992000000,2022-06-12,2022,6,12,0,0,26574.53
1655078400000,2022-06-13,2022,6,13,0,0,22487.41
1655164800000,2022-06-14,2022,6,14,0,0,22136.41
1655251200000,2022-06-15,2022,6,15,0,0,22583.72
1655337600000,2022-06-16,2022,6,16,0,0,20401.31
1655424000000,2022-06-17,2022,6,17,0,0,20468.81
1655510400000,2022-06-18,2022,6,18,0,0,18970.79
1655596800000,2022-06-19,2022,6,19,0,0,20574.0
1655683200000,2022-06-20,2022,6,20,0,0,20573.89
1655769600000,2022-06-21,2022,6,21,0,0,20723.52
1655856000000,2022-06-22,2022,6,22,0,0,19987.99
1655942400000,2022-06-23,2022,6,23,0,0,21110.13
1656028800000,2022-06-24,2022,6,24,0,0,21237.69
1656115200000,2022-06-25,2022,6,25,0,0,21491.19
1656201600000,2022-06-26,2022,6,26,0,0,21038.07
1656288000000,2022-06-27,2022,6,27,0,0,20742.56
1656374400000,2022-06-28,2022,6,28,0,0,20281.29
1656460800000,2022-06-29,2022,6,29,0,0,20123.01
1656547200000,2022-06-30,2022,6,30,0,0,19942.21
