timestamp,date,year,month,day,hour,minute,price
1622505600000,2021-06-01,2021,6,1,0,0,36693.09
1622592000000,2021-06-02,2021,6,2,0,0,37568.68
1622678400000,2021-06-03,2021,6,3,0,0,39246.79
1622764800000,2021-06-04,2021,6,4,0,0,36829.0
1622851200000,2021-06-05,2021,6,5,0,0,35513.2
1622937600000,2021-06-06,2021,6,6,0,0,35796.31
1623024000000,2021-06-07,2021,6,7,0,0,33552.79
1623110400000,2021-06-08,2021,6,8,0,0,33380.81
1623196800000,2021-06-09,2021,6,9,0,0,37388.05
1623283200000,2021-06-10,2021,6,10,0,0,36675.72
1623369600000,2021-06-11,2021,6,11,0,0,37331.98
1623456000000,2021-06-12,2021,6,12,0,0,35546.11
1623542400000,2021-06-13,2021,6,13,0,0,39020.57
1623628800000,2021-06-14,2021,6,14,0,0,40516.29
1623715200000,2021-06-15,2021,6,15,0,0,40144.04
1623801600000,2021-06-16,2021,6,16,0,0,38349.01
1623888000000,2021-06-17,2021,6,17,0,0,38092.97
1623974400000,2021-06-18,2021,6,18,0,0,35819.84
1624060800000,2021-06-19,2021,6,19,0,0,35483.72
1624147200000,2021-06-20,2021,6,20,0,0,35600.16
1624233600000,2021-06-21,2021,6,21,0,0,31608.93
1624320000000,2021-06-22,2021,6,22,0,0,32509.56
1624406400000,2021-06-23,2021,6,23,0,0,33678.07
1624492800000,2021-06-24,2021,6,24,0,0,34663.09
1624579200000,2021-06-25,2021,6,25,0,0,31584.45
1624665600000,2021-06-26,2021,6,26,0,0,32283.65
1624752000000,2021-06-27,2021,6,27,0,0,34700.34
1624838400000,2021-06-28,2021,6,28,0,0,34494.89
1624924800000,2021-06-29,2021,6,29,0,0,35911.73
1625011200000,2021-06-30,2021,6,30,0,0,35045.0
