timestamp,date,year,month,day,hour,minute,price
1559347200000,2019-06-01,2019,6,1,0,0,8544.07
1559433600000,2019-06-02,2019,6,2,0,0,8725.98
1559520000000,2019-06-03,2019,6,3,0,0,8115.82
1559606400000,2019-06-04,2019,6,4,0,0,7687.03
1559692800000,2019-06-05,2019,6,5,0,0,7776.5
1559779200000,2019-06-06,2019,6,6,0,0,7786.7
1559865600000,2019-06-07,2019,6,7,0,0,7980.53
1559952000000,2019-06-08,2019,6,8,0,0,7893.62
1560038400000,2019-06-09,2019,6,9,0,0,7628.13
1560124800000,2019-06-10,2019,6,10,0,0,7982.75
1560211200000,2019-06-11,2019,6,11,0,0,7884.9
1560297600000,2019-06-12,2019,6,12,0,0,8127.64
1560384000000,2019-06-13,2019,6,13,0,0,8218.54
1560470400000,2019-06-14,2019,6,14,0,0,8650.0
1560556800000,2019-06-15,2019,6,15,0,0,8808.7
1560643200000,2019-06-16,2019,6,16,0,0,8953.33
1560729600000,2019-06-17,2019,6,17,0,0,9313.96
1560816000000,2019-06-18,2019,6,18,0,0,9081.55
1560902400000,2019-06-19,2019,6,19,0,0,9255.49
1560988800000,2019-06-20,2019,6,20,0,0,9517.12
1561075200000,2019-06-21,2019,6,21,0,0,10159.86
1561161600000,2019-06-22,2019,6,22,0,0,10729.5
1561248000000,2019-06-23,2019,6,23,0,0,10906.07
1561334400000,2019-06-24,2019,6,24,0,0,11056.59
1561420800000,2019-06-25,2019,6,25,0,0,11820.86
1561507200000,2019-06-26,2019,6,26,0,0,13093.8
1561593600000,2019-06-27,2019,6,27,0,0,11329.99
1561680000000,2019-06-28,2019,6,28,0,0,12400.63
1561766400000,2019-06-29,2019,6,29,0,0,11903.13
1561852800000,2019-06-30,2019,6,30,0,0,10854.1
