timestamp,date,year,month,day,hour,minute,price
1548979200000,2019-02-01,2019,2,1,0,0,3462.07
1549065600000,2019-02-02,2019,2,2,0,0,3504.77
1549152000000,2019-02-03,2019,2,3,0,0,3458.11
1549238400000,2019-02-04,2019,2,4,0,0,3463.22
1549324800000,2019-02-05,2019,2,5,0,0,3471.59
1549411200000,2019-02-06,2019,2,6,0,0,3405.37
1549497600000,2019-02-07,2019,2,7,0,0,3398.4
1549584000000,2019-02-08,2019,2,8,0,0,3659.04
1549670400000,2019-02-09,2019,2,9,0,0,3665.18
1549756800000,2019-02-10,2019,2,10,0,0,3680.06
1549843200000,2019-02-11,2019,2,11,0,0,3631.05
1549929600000,2019-02-12,2019,2,12,0,0,3631.46
1550016000000,2019-02-13,2019,2,13,0,0,3609.4
1550102400000,2019-02-14,2019,2,14,0,0,3590.56
1550188800000,2019-02-15,2019,2,15,0,0,3602.47
1550275200000,2019-02-16,2019,2,16,0,0,3618.41
1550361600000,2019-02-17,2019,2,17,0,0,3667.58
1550448000000,2019-02-18,2019,2,18,0,0,3898.6
1550534400000,2019-02-19,2019,2,19,0,0,3907.79
1550620800000,2019-02-20,2019,2,20,0,0,3969.74
1550707200000,2019-02-21,2019,2,21,0,0,3937.31
1550793600000,2019-02-22,2019,2,22,0,0,3962.0
1550880000000,2019-02-23,2019,2,23,0,0,4117.76
1550966400000,2019-02-24,2019,2,24,0,0,3743.56
1551052800000,2019-02-25,2019,2,25,0,0,3827.92
1551139200000,2019-02-26,2019,2,26,0,0,3809.23
1551225600000,2019-02-27,2019,2,27,0,0,3818.07
1551312000000,2019-02-28,2019,2,28,0,0,3813.69
