timestamp,date,year,month,day,hour,minute,price
1643673600000,2022-02-01,2022,2,1,0,0,38694.59
1643760000000,2022-02-02,2022,2,2,0,0,36896.36
1643846400000,2022-02-03,2022,2,3,0,0,37311.61
1643932800000,2022-02-04,2022,2,4,0,0,41574.25
1644019200000,2022-02-05,2022,2,5,0,0,41382.59
1644105600000,2022-02-06,2022,2,6,0,0,42380.87
1644192000000,2022-02-07,2022,2,7,0,0,43839.99
1644278400000,2022-02-08,2022,2,8,0,0,44042.99
1644364800000,2022-02-09,2022,2,9,0,0,44372.72
1644451200000,2022-02-10,2022,2,10,0,0,43495.44
1644537600000,2022-02-11,2022,2,11,0,0,42373.73
1644624000000,2022-02-12,2022,2,12,0,0,42217.87
1644710400000,2022-02-13,2022,2,13,0,0,42053.66
1644796800000,2022-02-14,2022,2,14,0,0,42535.94
1644883200000,2022-02-15,2022,2,15,0,0,44544.86
1644969600000,2022-02-16,2022,2,16,0,0,43873.56
1645056000000,2022-02-17,2022,2,17,0,0,40515.7
1645142400000,2022-02-18,2022,2,18,0,0,39974.44
1645228800000,2022-02-19,2022,2,19,0,0,40079.17
1645315200000,2022-02-20,2022,2,20,0,0,38386.89
1645401600000,2022-02-21,2022,2,21,0,0,37008.16
1645488000000,2022-02-22,2022,2,22,0,0,38230.33
1645574400000,2022-02-23,2022,2,23,0,0,37250.01
1645660800000,2022-02-24,2022,2,24,0,0,38327.21
1645747200000,2022-02-25,2022,2,25,0,0,39219.17
1645833600000,2022-02-26,2022,2,26,0,0,39116.72
1645920000000,2022-02-27,2022,2,27,0,0,37699.07
1646006400000,2022-02-28,2022,2,28,0,0,43160.0
