timestamp,date,year,month,day,hour,minute,price
1675209600000,2023-02-01,2023,2,1,0,0,23732.66
1675296000000,2023-02-02,2023,2,2,0,0,23488.94
1675382400000,2023-02-03,2023,2,3,0,0,23431.9
1675468800000,2023-02-04,2023,2,4,0,0,23326.84
1675555200000,2023-02-05,2023,2,5,0,0,22932.91
1675641600000,2023-02-06,2023,2,6,0,0,22762.52
1675728000000,2023-02-07,2023,2,7,0,0,23240.46
1675814400000,2023-02-08,2023,2,8,0,0,22963.0
1675900800000,2023-02-09,2023,2,9,0,0,21796.35
1675987200000,2023-02-10,2023,2,10,0,0,21625.19
1676073600000,2023-02-11,2023,2,11,0,0,21862.55
1676160000000,2023-02-12,2023,2,12,0,0,21783.54
1676246400000,2023-02-13,2023,2,13,0,0,21773.97
1676332800000,2023-02-14,2023,2,14,0,0,22199.84
1676419200000,2023-02-15,2023,2,15,0,0,24324.05
1676505600000,2023-02-16,2023,2,16,0,0,23517.72
1676592000000,2023-02-17,2023,2,17,0,0,24569.97
1676678400000,2023-02-18,2023,2,18,0,0,24631.95
1676764800000,2023-02-19,2023,2,19,0,0,24271.76
1676851200000,2023-02-20,2023,2,20,0,0,24842.2
1676937600000,2023-02-21,2023,2,21,0,0,24452.16
1677024000000,2023-02-22,2023,2,22,0,0,24182.21
1677110400000,2023-02-23,2023,2,23,0,0,23940.2
1677196800000,2023-02-24,2023,2,24,0,0,23185.29
1677283200000,2023-02-25,2023,2,25,0,0,23157.07
1677369600000,2023-02-26,2023,2,26,0,0,23554.85
1677456000000,2023-02-27,2023,2,27,0,0,23492.09
1677542400000,2023-02-28,2023,2,28,0,0,23141.57
