timestamp,date,year,month,day,hour,minute,price
1533081600000,2018-08-01,2018,8,1,0,0,7604.58
1533168000000,2018-08-02,2018,8,2,0,0,7525.71
1533254400000,2018-08-03,2018,8,3,0,0,7418.78
1533340800000,2018-08-04,2018,8,4,0,0,7009.84
1533427200000,2018-08-05,2018,8,5,0,0,7024.19
1533513600000,2018-08-06,2018,8,6,0,0,6934.82
1533600000000,2018-08-07,2018,8,7,0,0,6720.06
1533686400000,2018-08-08,2018,8,8,0,0,6285.0
1533772800000,2018-08-09,2018,8,9,0,0,6529.79
1533859200000,2018-08-10,2018,8,10,0,0,6144.01
1533945600000,2018-08-11,2018,8,11,0,0,6232.35
1534032000000,2018-08-12,2018,8,12,0,0,6308.33
1534118400000,2018-08-13,2018,8,13,0,0,6246.35
1534204800000,2018-08-14,2018,8,14,0,0,6188.08
1534291200000,2018-08-15,2018,8,15,0,0,6267.16
1534377600000,2018-08-16,2018,8,16,0,0,6311.75
1534464000000,2018-08-17,2018,8,17,0,0,6584.49
1534550400000,2018-08-18,2018,8,18,0,0,6387.96
1534636800000,2018-08-19,2018,8,19,0,0,6477.53
1534723200000,2018-08-20,2018,8,20,0,0,6254.84
1534809600000,2018-08-21,2018,8,21,0,0,6480.0
1534896000000,2018-08-22,2018,8,22,0,0,6360.89
1534982400000,2018-08-23,2018,8,23,0,0,6525.01
1535068800000,2018-08-24,2018,8,24,0,0,6681.64
1535155200000,2018-08-25,2018,8,25,0,0,6733.64
1535241600000,2018-08-26,2018,8,26,0,0,6700.0
1535328000000,2018-08-27,2018,8,27,0,0,6908.64
1535414400000,2018-08-28,2018,8,28,0,0,7076.11
1535500800000,2018-08-29,2018,8,29,0,0,7031.22
1535587200000,2018-08-30,2018,8,30,0,0,6984.84
1535673600000,2018-08-31,2018,8,31,0,0,7011.21
