timestamp,date,year,month,day,hour,minute,price
1551398400000,2019-03-01,2019,3,1,0,0,3823.0
1551484800000,2019-03-02,2019,3,2,0,0,3819.93
1551571200000,2019-03-03,2019,3,3,0,0,3807.75
1551657600000,2019-03-04,2019,3,4,0,0,3715.3
1551744000000,2019-03-05,2019,3,5,0,0,3857.73
1551830400000,2019-03-06,2019,3,6,0,0,3861.84
1551916800000,2019-03-07,2019,3,7,0,0,3873.64
1552003200000,2019-03-08,2019,3,8,0,0,3864.89
1552089600000,2019-03-09,2019,3,9,0,0,3943.04
1552176000000,2019-03-10,2019,3,10,0,0,3916.82
1552262400000,2019-03-11,2019,3,11,0,0,3871.61
1552348800000,2019-03-12,2019,3,12,0,0,3882.73
1552435200000,2019-03-13,2019,3,13,0,0,3866.0
1552521600000,2019-03-14,2019,3,14,0,0,3877.12
1552608000000,2019-03-15,2019,3,15,0,0,3923.76
1552694400000,2019-03-16,2019,3,16,0,0,4005.98
1552780800000,2019-03-17,2019,3,17,0,0,3981.14
1552867200000,2019-03-18,2019,3,18,0,0,3987.81
1552953600000,2019-03-19,2019,3,19,0,0,4015.53
1553040000000,2019-03-20,2019,3,20,0,0,4043.04
1553126400000,2019-03-21,2019,3,21,0,0,3980.64
1553212800000,2019-03-22,2019,3,22,0,0,3986.93
1553299200000,2019-03-23,2019,3,23,0,0,4006.01
1553385600000,2019-03-24,2019,3,24,0,0,3992.18
1553472000000,2019-03-25,2019,3,25,0,0,3936.12
1553558400000,2019-03-26,2019,3,26,0,0,3948.55
1553644800000,2019-03-27,2019,3,27,0,0,4038.05
1553731200000,2019-03-28,2019,3,28,0,0,4027.81
1553817600000,2019-03-29,2019,3,29,0,0,4103.25
1553904000000,2019-03-30,2019,3,30,0,0,4106.97
1553990400000,2019-03-31,2019,3,31,0,0,4103.95
