timestamp,date,year,month,day,hour,minute,price
1572566400000,2019-11-01,2019,11,1,0,0,9231.61
1572652800000,2019-11-02,2019,11,2,0,0,9289.52
1572739200000,2019-11-03,2019,11,3,0,0,9194.71
1572825600000,2019-11-04,2019,11,4,0,0,9393.35
1572912000000,2019-11-05,2019,11,5,0,0,9308.66
1572998400000,2019-11-06,2019,11,6,0,0,9339.05
1573084800000,2019-11-07,2019,11,7,0,0,9216.2
1573171200000,2019-11-08,2019,11,8,0,0,8773.73
1573257600000,2019-11-09,2019,11,9,0,0,8809.41
1573344000000,2019-11-10,2019,11,10,0,0,9039.47
1573430400000,2019-11-11,2019,11,11,0,0,8733.27
1573516800000,2019-11-12,2019,11,12,0,0,8821.94
1573603200000,2019-11-13,2019,11,13,0,0,8777.12
1573689600000,2019-11-14,2019,11,14,0,0,8646.68
1573776000000,2019-11-15,2019,11,15,0,0,8471.73
1573862400000,2019-11-16,2019,11,16,0,0,8491.02
1573948800000,2019-11-17,2019,11,17,0,0,8502.4
1574035200000,2019-11-18,2019,11,18,0,0,8187.17
1574121600000,2019-11-19,2019,11,19,0,0,8133.64
1574208000000,2019-11-20,2019,11,20,0,0,8098.01
1574294400000,2019-11-21,2019,11,21,0,0,7627.74
1574380800000,2019-11-22,2019,11,22,0,0,7268.23
1574467200000,2019-11-23,2019,11,23,0,0,7311.57
1574553600000,2019-11-24,2019,11,24,0,0,6903.28
1574640000000,2019-11-25,2019,11,25,0,0,7109.57
1574726400000,2019-11-26,2019,11,26,0,0,7156.14
1574812800000,2019-11-27,2019,11,27,0,0,7508.52
1574899200000,2019-11-28,2019,11,28,0,0,7419.49
1574985600000,2019-11-29,2019,11,29,0,0,7739.68
1575072000000,2019-11-30,2019,11,30,0,0,7541.89
