timestamp,date,year,month,day,hour,minute,price
1617235200000,2021-04-01,2021,4,1,0,0,58720.44
1617321600000,2021-04-02,2021,4,2,0,0,58950.01
1617408000000,2021-04-03,2021,4,3,0,0,57051.94
1617494400000,2021-04-04,2021,4,4,0,0,58202.01
1617580800000,2021-04-05,2021,4,5,0,0,59129.99
1617667200000,2021-04-06,2021,4,6,0,0,57991.15
1617753600000,2021-04-07,2021,4,7,0,0,55953.45
1617840000000,2021-04-08,2021,4,8,0,0,58077.52
1617926400000,2021-04-09,2021,4,9,0,0,58142.54
1618012800000,2021-04-10,2021,4,10,0,0,59769.13
1618099200000,2021-04-11,2021,4,11,0,0,60002.43
1618185600000,2021-04-12,2021,4,12,0,0,59860.0
1618272000000,2021-04-13,2021,4,13,0,0,63575.0
1618358400000,2021-04-14,2021,4,14,0,0,62959.53
1618444800000,2021-04-15,2021,4,15,0,0,63159.98
1618531200000,2021-04-16,2021,4,16,0,0,61334.8
1618617600000,2021-04-17,2021,4,17,0,0,60006.66
1618704000000,2021-04-18,2021,4,18,0,0,56150.01
1618790400000,2021-04-19,2021,4,19,0,0,55633.14
1618876800000,2021-04-20,2021,4,20,0,0,56425.0
1618963200000,2021-04-21,2021,4,21,0,0,53787.63
1619049600000,2021-04-22,2021,4,22,0,0,51690.96
1619136000000,2021-04-23,2021,4,23,0,0,51125.14
1619222400000,2021-04-24,2021,4,24,0,0,50047.84
1619308800000,2021-04-25,2021,4,25,0,0,49066.77
1619395200000,2021-04-26,2021,4,26,0,0,54001.39
1619481600000,2021-04-27,2021,4,27,0,0,55011.97
1619568000000,2021-04-28,2021,4,28,0,0,54846.22
1619654400000,2021-04-29,2021,4,29,0,0,53555.0
1619740800000,2021-04-30,2021,4,30,0,0,57694.27
