timestamp,date,year,month,day,hour,minute,price
1525132800000,2018-05-01,2018,5,1,0,0,9071.48
1525219200000,2018-05-02,2018,5,2,0,0,9247.84
1525305600000,2018-05-03,2018,5,3,0,0,9750.0
1525392000000,2018-05-04,2018,5,4,0,0,9713.99
1525478400000,2018-05-05,2018,5,5,0,0,9864.0
1525564800000,2018-05-06,2018,5,6,0,0,9659.01
1525651200000,2018-05-07,2018,5,7,0,0,9365.0
1525737600000,2018-05-08,2018,5,8,0,0,9187.56
1525824000000,2018-05-09,2018,5,9,0,0,9310.0
1525910400000,2018-05-10,2018,5,10,0,0,9002.2
1525996800000,2018-05-11,2018,5,11,0,0,8400.0
1526083200000,2018-05-12,2018,5,12,0,0,8465.94
1526169600000,2018-05-13,2018,5,13,0,0,8679.71
1526256000000,2018-05-14,2018,5,14,0,0,8663.34
1526342400000,2018-05-15,2018,5,15,0,0,8462.0
1526428800000,2018-05-16,2018,5,16,0,0,8330.0
1526515200000,2018-05-17,2018,5,17,0,0,8041.46
1526601600000,2018-05-18,2018,5,18,0,0,8239.81
1526688000000,2018-05-19,2018,5,19,0,0,8233.49
1526774400000,2018-05-20,2018,5,20,0,0,8526.98
1526860800000,2018-05-21,2018,5,21,0,0,8381.24
1526947200000,2018-05-22,2018,5,22,0,0,7977.11
1527033600000,2018-05-23,2018,5,23,0,0,7501.95
1527120000000,2018-05-24,2018,5,24,0,0,7575.01
1527206400000,2018-05-25,2018,5,25,0,0,7457.0
1527292800000,2018-05-26,2018,5,26,0,0,7333.96
1527379200000,2018-05-27,2018,5,27,0,0,7338.99
1527465600000,2018-05-28,2018,5,28,0,0,7099.0
1527552000000,2018-05-29,2018,5,29,0,0,7461.29
1527638400000,2018-05-30,2018,5,30,0,0,7375.96
1527724800000,2018-05-31,2018,5,31,0,0,7485.01
